,logic_number,logic_name
2683,logic02684,sma_slope_20-5_rsi_80_macdhist_20-10
2684,logic02685,bb_20_dev_1
2685,logic02686,bb_20_dev1_rsi80
2686,logic02687,bb_20_dev_2
2687,logic02688,bb_20_dev2_rsi80
2688,logic02689,bb_20_dev_3
2689,logic02690,bb_20_dev3_rsi80
2690,logic02691,RSI_20
2691,logic02692,sma_slope_20-5_RSI_40
2692,logic02693,sma_slope_20-5_rsi_40_macdhist_20-10
2693,logic02694,bb_20_dev_1
2694,logic02695,bb_20_dev1_rsi40
2695,logic02696,bb_20_dev_2
2696,logic02697,bb_20_dev2_rsi40
2697,logic02698,bb_20_dev_3
2698,logic02699,bb_20_dev3_rsi40
2699,logic02700,RSI_20
2700,logic02701,sma_slope_20-5_RSI_20
2701,logic02702,sma_slope_20-5_rsi_20_macdhist_20-10
2702,logic02703,bb_20_dev_1
2703,logic02704,bb_20_dev1_rsi20
2704,logic02705,bb_20_dev_2
2705,logic02706,bb_20_dev2_rsi20
2706,logic02707,bb_20_dev_3
2707,logic02708,bb_20_dev3_rsi20
2708,logic02709,RSI_20
2709,logic02710,sma_slope_20-5_RSI_10
2710,logic02711,sma_slope_20-5_rsi_10_macdhist_20-10
2711,logic02712,bb_20_dev_1
2712,logic02713,bb_20_dev1_rsi10
2713,logic02714,bb_20_dev_2
2714,logic02715,bb_20_dev2_rsi10
2715,logic02716,bb_20_dev_3
2716,logic02717,bb_20_dev3_rsi10
2717,logic02718,RSI_20
2718,logic02719,sma_slope_20-5_RSI_5
2719,logic02720,sma_slope_20-5_rsi_5_macdhist_20-10
2720,logic02721,bb_20_dev_1
2721,logic02722,bb_20_dev1_rsi5
2722,logic02723,bb_20_dev_2
2723,logic02724,bb_20_dev2_rsi5
2724,logic02725,bb_20_dev_3
2725,logic02726,bb_20_dev3_rsi5
2726,logic02727,RSI_20
2727,logic02728,sma_slope_20-5_RSI_3
2728,logic02729,sma_slope_20-5_rsi_3_macdhist_20-10
2729,logic02730,bb_20_dev_1
2730,logic02731,bb_20_dev1_rsi3
2731,logic02732,bb_20_dev_2
2732,logic02733,bb_20_dev2_rsi3
2733,logic02734,bb_20_dev_3
2734,logic02735,bb_20_dev3_rsi3
2735,logic02736,RSI_20
2736,logic02737,sma_slope_20-5_RSI_2
2737,logic02738,sma_slope_20-5_rsi_2_macdhist_20-10
2738,logic02739,bb_20_dev_1
2739,logic02740,bb_20_dev1_rsi2
2740,logic02741,bb_20_dev_2
2741,logic02742,bb_20_dev2_rsi2
2742,logic02743,bb_20_dev_3
2743,logic02744,bb_20_dev3_rsi2
2744,logic02745,sma_slope_20-10
2745,logic02746,MACD_30-10
2746,logic02747,sma_slope_20-10_macdhist_30-10
2747,logic02748,RSI_20
2748,logic02749,sma_slope_20-10_RSI_80
2749,logic02750,sma_slope_20-10_rsi_80_macdhist_30-10
2750,logic02751,bb_20_dev_1
2751,logic02752,bb_20_dev1_rsi80
2752,logic02753,bb_20_dev_2
2753,logic02754,bb_20_dev2_rsi80
2754,logic02755,bb_20_dev_3
2755,logic02756,bb_20_dev3_rsi80
2756,logic02757,RSI_20
2757,logic02758,sma_slope_20-10_RSI_40
2758,logic02759,sma_slope_20-10_rsi_40_macdhist_30-10
2759,logic02760,bb_20_dev_1
2760,logic02761,bb_20_dev1_rsi40
2761,logic02762,bb_20_dev_2
2762,logic02763,bb_20_dev2_rsi40
2763,logic02764,bb_20_dev_3
2764,logic02765,bb_20_dev3_rsi40
2765,logic02766,RSI_20
2766,logic02767,sma_slope_20-10_RSI_20
2767,logic02768,sma_slope_20-10_rsi_20_macdhist_30-10
2768,logic02769,bb_20_dev_1
2769,logic02770,bb_20_dev1_rsi20
2770,logic02771,bb_20_dev_2
2771,logic02772,bb_20_dev2_rsi20
2772,logic02773,bb_20_dev_3
2773,logic02774,bb_20_dev3_rsi20
2774,logic02775,RSI_20
2775,logic02776,sma_slope_20-10_RSI_10
2776,logic02777,sma_slope_20-10_rsi_10_macdhist_30-10
2777,logic02778,bb_20_dev_1
2778,logic02779,bb_20_dev1_rsi10
2779,logic02780,bb_20_dev_2
2780,logic02781,bb_20_dev2_rsi10
2781,logic02782,bb_20_dev_3
2782,logic02783,bb_20_dev3_rsi10
2783,logic02784,RSI_20
2784,logic02785,sma_slope_20-10_RSI_5
2785,logic02786,sma_slope_20-10_rsi_5_macdhist_30-10
2786,logic02787,bb_20_dev_1
2787,logic02788,bb_20_dev1_rsi5
2788,logic02789,bb_20_dev_2
2789,logic02790,bb_20_dev2_rsi5
2790,logic02791,bb_20_dev_3
2791,logic02792,bb_20_dev3_rsi5
2792,logic02793,RSI_20
2793,logic02794,sma_slope_20-10_RSI_3
2794,logic02795,sma_slope_20-10_rsi_3_macdhist_30-10
2795,logic02796,bb_20_dev_1
2796,logic02797,bb_20_dev1_rsi3
2797,logic02798,bb_20_dev_2
2798,logic02799,bb_20_dev2_rsi3
2799,logic02800,bb_20_dev_3
2800,logic02801,bb_20_dev3_rsi3
2801,logic02802,RSI_20
2802,logic02803,sma_slope_20-10_RSI_2
2803,logic02804,sma_slope_20-10_rsi_2_macdhist_30-10
2804,logic02805,bb_20_dev_1
2805,logic02806,bb_20_dev1_rsi2
2806,logic02807,bb_20_dev_2
2807,logic02808,bb_20_dev2_rsi2
2808,logic02809,bb_20_dev_3
2809,logic02810,bb_20_dev3_rsi2
2810,logic02811,MACD_30-20
2811,logic02812,sma_slope_20-10_macdhist_30-20
2812,logic02813,RSI_20
2813,logic02814,sma_slope_20-10_RSI_80
2814,logic02815,sma_slope_20-10_rsi_80_macdhist_30-20
2815,logic02816,bb_20_dev_1
2816,logic02817,bb_20_dev1_rsi80
2817,logic02818,bb_20_dev_2
2818,logic02819,bb_20_dev2_rsi80
2819,logic02820,bb_20_dev_3
2820,logic02821,bb_20_dev3_rsi80
2821,logic02822,RSI_20
2822,logic02823,sma_slope_20-10_RSI_40
2823,logic02824,sma_slope_20-10_rsi_40_macdhist_30-20
2824,logic02825,bb_20_dev_1
2825,logic02826,bb_20_dev1_rsi40
2826,logic02827,bb_20_dev_2
2827,logic02828,bb_20_dev2_rsi40
2828,logic02829,bb_20_dev_3
2829,logic02830,bb_20_dev3_rsi40
2830,logic02831,RSI_20
2831,logic02832,sma_slope_20-10_RSI_20
2832,logic02833,sma_slope_20-10_rsi_20_macdhist_30-20
2833,logic02834,bb_20_dev_1
2834,logic02835,bb_20_dev1_rsi20
2835,logic02836,bb_20_dev_2
2836,logic02837,bb_20_dev2_rsi20
2837,logic02838,bb_20_dev_3
2838,logic02839,bb_20_dev3_rsi20
2839,logic02840,RSI_20
2840,logic02841,sma_slope_20-10_RSI_10
2841,logic02842,sma_slope_20-10_rsi_10_macdhist_30-20
2842,logic02843,bb_20_dev_1
2843,logic02844,bb_20_dev1_rsi10
2844,logic02845,bb_20_dev_2
2845,logic02846,bb_20_dev2_rsi10
2846,logic02847,bb_20_dev_3
2847,logic02848,bb_20_dev3_rsi10
2848,logic02849,RSI_20
2849,logic02850,sma_slope_20-10_RSI_5
2850,logic02851,sma_slope_20-10_rsi_5_macdhist_30-20
2851,logic02852,bb_20_dev_1
2852,logic02853,bb_20_dev1_rsi5
2853,logic02854,bb_20_dev_2
2854,logic02855,bb_20_dev2_rsi5
2855,logic02856,bb_20_dev_3
2856,logic02857,bb_20_dev3_rsi5
2857,logic02858,RSI_20
2858,logic02859,sma_slope_20-10_RSI_3
2859,logic02860,sma_slope_20-10_rsi_3_macdhist_30-20
2860,logic02861,bb_20_dev_1
2861,logic02862,bb_20_dev1_rsi3
2862,logic02863,bb_20_dev_2
2863,logic02864,bb_20_dev2_rsi3
2864,logic02865,bb_20_dev_3
2865,logic02866,bb_20_dev3_rsi3
2866,logic02867,RSI_20
2867,logic02868,sma_slope_20-10_RSI_2
2868,logic02869,sma_slope_20-10_rsi_2_macdhist_30-20
2869,logic02870,bb_20_dev_1
2870,logic02871,bb_20_dev1_rsi2
2871,logic02872,bb_20_dev_2
2872,logic02873,bb_20_dev2_rsi2
2873,logic02874,bb_20_dev_3
2874,logic02875,bb_20_dev3_rsi2
2875,logic02876,MACD_20-10
2876,logic02877,sma_slope_20-10_macdhist_20-10
2877,logic02878,RSI_20
2878,logic02879,sma_slope_20-10_RSI_80
2879,logic02880,sma_slope_20-10_rsi_80_macdhist_20-10
2880,logic02881,bb_20_dev_1
2881,logic02882,bb_20_dev1_rsi80
2882,logic02883,bb_20_dev_2
2883,logic02884,bb_20_dev2_rsi80
2884,logic02885,bb_20_dev_3
2885,logic02886,bb_20_dev3_rsi80
2886,logic02887,RSI_20
2887,logic02888,sma_slope_20-10_RSI_40
2888,logic02889,sma_slope_20-10_rsi_40_macdhist_20-10
2889,logic02890,bb_20_dev_1
2890,logic02891,bb_20_dev1_rsi40
2891,logic02892,bb_20_dev_2
2892,logic02893,bb_20_dev2_rsi40
2893,logic02894,bb_20_dev_3
2894,logic02895,bb_20_dev3_rsi40
2895,logic02896,RSI_20
2896,logic02897,sma_slope_20-10_RSI_20
2897,logic02898,sma_slope_20-10_rsi_20_macdhist_20-10
2898,logic02899,bb_20_dev_1
2899,logic02900,bb_20_dev1_rsi20
2900,logic02901,bb_20_dev_2
2901,logic02902,bb_20_dev2_rsi20
2902,logic02903,bb_20_dev_3
2903,logic02904,bb_20_dev3_rsi20
2904,logic02905,RSI_20
2905,logic02906,sma_slope_20-10_RSI_10
2906,logic02907,sma_slope_20-10_rsi_10_macdhist_20-10
2907,logic02908,bb_20_dev_1
2908,logic02909,bb_20_dev1_rsi10
2909,logic02910,bb_20_dev_2
2910,logic02911,bb_20_dev2_rsi10
2911,logic02912,bb_20_dev_3
2912,logic02913,bb_20_dev3_rsi10
2913,logic02914,RSI_20
2914,logic02915,sma_slope_20-10_RSI_5
2915,logic02916,sma_slope_20-10_rsi_5_macdhist_20-10
2916,logic02917,bb_20_dev_1
2917,logic02918,bb_20_dev1_rsi5
2918,logic02919,bb_20_dev_2
2919,logic02920,bb_20_dev2_rsi5
2920,logic02921,bb_20_dev_3
2921,logic02922,bb_20_dev3_rsi5
2922,logic02923,RSI_20
2923,logic02924,sma_slope_20-10_RSI_3
2924,logic02925,sma_slope_20-10_rsi_3_macdhist_20-10
2925,logic02926,bb_20_dev_1
2926,logic02927,bb_20_dev1_rsi3
2927,logic02928,bb_20_dev_2
2928,logic02929,bb_20_dev2_rsi3
2929,logic02930,bb_20_dev_3
2930,logic02931,bb_20_dev3_rsi3
2931,logic02932,RSI_20
2932,logic02933,sma_slope_20-10_RSI_2
2933,logic02934,sma_slope_20-10_rsi_2_macdhist_20-10
2934,logic02935,bb_20_dev_1
2935,logic02936,bb_20_dev1_rsi2
2936,logic02937,bb_20_dev_2
2937,logic02938,bb_20_dev2_rsi2
2938,logic02939,bb_20_dev_3
2939,logic02940,bb_20_dev3_rsi2
2940,logic02941,sma_slope_10-2
2941,logic02942,MACD_30-10
2942,logic02943,sma_slope_10-2_macdhist_30-10
2943,logic02944,RSI_10
2944,logic02945,sma_slope_10-2_RSI_80
2945,logic02946,sma_slope_10-2_rsi_80_macdhist_30-10
2946,logic02947,bb_10_dev_1
2947,logic02948,bb_10_dev1_rsi80
2948,logic02949,bb_10_dev_2
2949,logic02950,bb_10_dev2_rsi80
2950,logic02951,bb_10_dev_3
2951,logic02952,bb_10_dev3_rsi80
2952,logic02953,RSI_10
2953,logic02954,sma_slope_10-2_RSI_40
2954,logic02955,sma_slope_10-2_rsi_40_macdhist_30-10
2955,logic02956,bb_10_dev_1
2956,logic02957,bb_10_dev1_rsi40
2957,logic02958,bb_10_dev_2
2958,logic02959,bb_10_dev2_rsi40
2959,logic02960,bb_10_dev_3
2960,logic02961,bb_10_dev3_rsi40
2961,logic02962,RSI_10
2962,logic02963,sma_slope_10-2_RSI_20
2963,logic02964,sma_slope_10-2_rsi_20_macdhist_30-10
2964,logic02965,bb_10_dev_1
2965,logic02966,bb_10_dev1_rsi20
2966,logic02967,bb_10_dev_2
2967,logic02968,bb_10_dev2_rsi20
2968,logic02969,bb_10_dev_3
2969,logic02970,bb_10_dev3_rsi20
2970,logic02971,RSI_10
2971,logic02972,sma_slope_10-2_RSI_10
2972,logic02973,sma_slope_10-2_rsi_10_macdhist_30-10
2973,logic02974,bb_10_dev_1
2974,logic02975,bb_10_dev1_rsi10
2975,logic02976,bb_10_dev_2
2976,logic02977,bb_10_dev2_rsi10
2977,logic02978,bb_10_dev_3
2978,logic02979,bb_10_dev3_rsi10
2979,logic02980,RSI_10
2980,logic02981,sma_slope_10-2_RSI_5
2981,logic02982,sma_slope_10-2_rsi_5_macdhist_30-10
2982,logic02983,bb_10_dev_1
2983,logic02984,bb_10_dev1_rsi5
2984,logic02985,bb_10_dev_2
2985,logic02986,bb_10_dev2_rsi5
2986,logic02987,bb_10_dev_3
2987,logic02988,bb_10_dev3_rsi5
2988,logic02989,RSI_10
2989,logic02990,sma_slope_10-2_RSI_3
2990,logic02991,sma_slope_10-2_rsi_3_macdhist_30-10
2991,logic02992,bb_10_dev_1
2992,logic02993,bb_10_dev1_rsi3
2993,logic02994,bb_10_dev_2
2994,logic02995,bb_10_dev2_rsi3
2995,logic02996,bb_10_dev_3
2996,logic02997,bb_10_dev3_rsi3
2997,logic02998,RSI_10
2998,logic02999,sma_slope_10-2_RSI_2
2999,logic03000,sma_slope_10-2_rsi_2_macdhist_30-10
3000,logic03001,bb_10_dev_1
3001,logic03002,bb_10_dev1_rsi2
3002,logic03003,bb_10_dev_2
3003,logic03004,bb_10_dev2_rsi2
3004,logic03005,bb_10_dev_3
3005,logic03006,bb_10_dev3_rsi2
3006,logic03007,MACD_30-20
3007,logic03008,sma_slope_10-2_macdhist_30-20
3008,logic03009,RSI_10
3009,logic03010,sma_slope_10-2_RSI_80
3010,logic03011,sma_slope_10-2_rsi_80_macdhist_30-20
3011,logic03012,bb_10_dev_1
3012,logic03013,bb_10_dev1_rsi80
3013,logic03014,bb_10_dev_2
3014,logic03015,bb_10_dev2_rsi80
3015,logic03016,bb_10_dev_3
3016,logic03017,bb_10_dev3_rsi80
3017,logic03018,RSI_10
3018,logic03019,sma_slope_10-2_RSI_40
3019,logic03020,sma_slope_10-2_rsi_40_macdhist_30-20
3020,logic03021,bb_10_dev_1
3021,logic03022,bb_10_dev1_rsi40
3022,logic03023,bb_10_dev_2
3023,logic03024,bb_10_dev2_rsi40
3024,logic03025,bb_10_dev_3
3025,logic03026,bb_10_dev3_rsi40
3026,logic03027,RSI_10
3027,logic03028,sma_slope_10-2_RSI_20
3028,logic03029,sma_slope_10-2_rsi_20_macdhist_30-20
3029,logic03030,bb_10_dev_1
3030,logic03031,bb_10_dev1_rsi20
3031,logic03032,bb_10_dev_2
3032,logic03033,bb_10_dev2_rsi20
3033,logic03034,bb_10_dev_3
3034,logic03035,bb_10_dev3_rsi20
3035,logic03036,RSI_10
3036,logic03037,sma_slope_10-2_RSI_10
3037,logic03038,sma_slope_10-2_rsi_10_macdhist_30-20
3038,logic03039,bb_10_dev_1
3039,logic03040,bb_10_dev1_rsi10
3040,logic03041,bb_10_dev_2
3041,logic03042,bb_10_dev2_rsi10
3042,logic03043,bb_10_dev_3
3043,logic03044,bb_10_dev3_rsi10
3044,logic03045,RSI_10
3045,logic03046,sma_slope_10-2_RSI_5
3046,logic03047,sma_slope_10-2_rsi_5_macdhist_30-20
3047,logic03048,bb_10_dev_1
3048,logic03049,bb_10_dev1_rsi5
3049,logic03050,bb_10_dev_2
3050,logic03051,bb_10_dev2_rsi5
3051,logic03052,bb_10_dev_3
3052,logic03053,bb_10_dev3_rsi5
3053,logic03054,RSI_10
3054,logic03055,sma_slope_10-2_RSI_3
3055,logic03056,sma_slope_10-2_rsi_3_macdhist_30-20
3056,logic03057,bb_10_dev_1
3057,logic03058,bb_10_dev1_rsi3
3058,logic03059,bb_10_dev_2
3059,logic03060,bb_10_dev2_rsi3
3060,logic03061,bb_10_dev_3
3061,logic03062,bb_10_dev3_rsi3
3062,logic03063,RSI_10
3063,logic03064,sma_slope_10-2_RSI_2
3064,logic03065,sma_slope_10-2_rsi_2_macdhist_30-20
3065,logic03066,bb_10_dev_1
3066,logic03067,bb_10_dev1_rsi2
3067,logic03068,bb_10_dev_2
3068,logic03069,bb_10_dev2_rsi2
3069,logic03070,bb_10_dev_3
3070,logic03071,bb_10_dev3_rsi2
3071,logic03072,MACD_20-10
3072,logic03073,sma_slope_10-2_macdhist_20-10
3073,logic03074,RSI_10
3074,logic03075,sma_slope_10-2_RSI_80
3075,logic03076,sma_slope_10-2_rsi_80_macdhist_20-10
3076,logic03077,bb_10_dev_1
3077,logic03078,bb_10_dev1_rsi80
3078,logic03079,bb_10_dev_2
3079,logic03080,bb_10_dev2_rsi80
3080,logic03081,bb_10_dev_3
3081,logic03082,bb_10_dev3_rsi80
3082,logic03083,RSI_10
3083,logic03084,sma_slope_10-2_RSI_40
3084,logic03085,sma_slope_10-2_rsi_40_macdhist_20-10
3085,logic03086,bb_10_dev_1
3086,logic03087,bb_10_dev1_rsi40
3087,logic03088,bb_10_dev_2
3088,logic03089,bb_10_dev2_rsi40
3089,logic03090,bb_10_dev_3
3090,logic03091,bb_10_dev3_rsi40
3091,logic03092,RSI_10
3092,logic03093,sma_slope_10-2_RSI_20
3093,logic03094,sma_slope_10-2_rsi_20_macdhist_20-10
3094,logic03095,bb_10_dev_1
3095,logic03096,bb_10_dev1_rsi20
3096,logic03097,bb_10_dev_2
3097,logic03098,bb_10_dev2_rsi20
3098,logic03099,bb_10_dev_3
3099,logic03100,bb_10_dev3_rsi20
3100,logic03101,RSI_10
3101,logic03102,sma_slope_10-2_RSI_10
3102,logic03103,sma_slope_10-2_rsi_10_macdhist_20-10
3103,logic03104,bb_10_dev_1
3104,logic03105,bb_10_dev1_rsi10
3105,logic03106,bb_10_dev_2
3106,logic03107,bb_10_dev2_rsi10
3107,logic03108,bb_10_dev_3
3108,logic03109,bb_10_dev3_rsi10
3109,logic03110,RSI_10
3110,logic03111,sma_slope_10-2_RSI_5
3111,logic03112,sma_slope_10-2_rsi_5_macdhist_20-10
3112,logic03113,bb_10_dev_1
3113,logic03114,bb_10_dev1_rsi5
3114,logic03115,bb_10_dev_2
3115,logic03116,bb_10_dev2_rsi5
3116,logic03117,bb_10_dev_3
3117,logic03118,bb_10_dev3_rsi5
3118,logic03119,RSI_10
3119,logic03120,sma_slope_10-2_RSI_3
3120,logic03121,sma_slope_10-2_rsi_3_macdhist_20-10
3121,logic03122,bb_10_dev_1
3122,logic03123,bb_10_dev1_rsi3
3123,logic03124,bb_10_dev_2
3124,logic03125,bb_10_dev2_rsi3
3125,logic03126,bb_10_dev_3
3126,logic03127,bb_10_dev3_rsi3
3127,logic03128,RSI_10
3128,logic03129,sma_slope_10-2_RSI_2
3129,logic03130,sma_slope_10-2_rsi_2_macdhist_20-10
3130,logic03131,bb_10_dev_1
3131,logic03132,bb_10_dev1_rsi2
3132,logic03133,bb_10_dev_2
3133,logic03134,bb_10_dev2_rsi2
3134,logic03135,bb_10_dev_3
3135,logic03136,bb_10_dev3_rsi2
3136,logic03137,sma_slope_10-3
3137,logic03138,MACD_30-10
3138,logic03139,sma_slope_10-3_macdhist_30-10
3139,logic03140,RSI_10
3140,logic03141,sma_slope_10-3_RSI_80
3141,logic03142,sma_slope_10-3_rsi_80_macdhist_30-10
3142,logic03143,bb_10_dev_1
3143,logic03144,bb_10_dev1_rsi80
3144,logic03145,bb_10_dev_2
3145,logic03146,bb_10_dev2_rsi80
3146,logic03147,bb_10_dev_3
3147,logic03148,bb_10_dev3_rsi80
3148,logic03149,RSI_10
3149,logic03150,sma_slope_10-3_RSI_40
3150,logic03151,sma_slope_10-3_rsi_40_macdhist_30-10
3151,logic03152,bb_10_dev_1
3152,logic03153,bb_10_dev1_rsi40
3153,logic03154,bb_10_dev_2
3154,logic03155,bb_10_dev2_rsi40
3155,logic03156,bb_10_dev_3
3156,logic03157,bb_10_dev3_rsi40
3157,logic03158,RSI_10
3158,logic03159,sma_slope_10-3_RSI_20
3159,logic03160,sma_slope_10-3_rsi_20_macdhist_30-10
3160,logic03161,bb_10_dev_1
3161,logic03162,bb_10_dev1_rsi20
3162,logic03163,bb_10_dev_2
3163,logic03164,bb_10_dev2_rsi20
3164,logic03165,bb_10_dev_3
3165,logic03166,bb_10_dev3_rsi20
3166,logic03167,RSI_10
3167,logic03168,sma_slope_10-3_RSI_10
3168,logic03169,sma_slope_10-3_rsi_10_macdhist_30-10
3169,logic03170,bb_10_dev_1
3170,logic03171,bb_10_dev1_rsi10
3171,logic03172,bb_10_dev_2
3172,logic03173,bb_10_dev2_rsi10
3173,logic03174,bb_10_dev_3
3174,logic03175,bb_10_dev3_rsi10
3175,logic03176,RSI_10
3176,logic03177,sma_slope_10-3_RSI_5
3177,logic03178,sma_slope_10-3_rsi_5_macdhist_30-10
3178,logic03179,bb_10_dev_1
3179,logic03180,bb_10_dev1_rsi5
3180,logic03181,bb_10_dev_2
3181,logic03182,bb_10_dev2_rsi5
3182,logic03183,bb_10_dev_3
3183,logic03184,bb_10_dev3_rsi5
3184,logic03185,RSI_10
3185,logic03186,sma_slope_10-3_RSI_3
3186,logic03187,sma_slope_10-3_rsi_3_macdhist_30-10
3187,logic03188,bb_10_dev_1
3188,logic03189,bb_10_dev1_rsi3
3189,logic03190,bb_10_dev_2
3190,logic03191,bb_10_dev2_rsi3
3191,logic03192,bb_10_dev_3
3192,logic03193,bb_10_dev3_rsi3
3193,logic03194,RSI_10
3194,logic03195,sma_slope_10-3_RSI_2
3195,logic03196,sma_slope_10-3_rsi_2_macdhist_30-10
3196,logic03197,bb_10_dev_1
3197,logic03198,bb_10_dev1_rsi2
3198,logic03199,bb_10_dev_2
3199,logic03200,bb_10_dev2_rsi2
3200,logic03201,bb_10_dev_3
3201,logic03202,bb_10_dev3_rsi2
3202,logic03203,MACD_30-20
3203,logic03204,sma_slope_10-3_macdhist_30-20
3204,logic03205,RSI_10
3205,logic03206,sma_slope_10-3_RSI_80
3206,logic03207,sma_slope_10-3_rsi_80_macdhist_30-20
3207,logic03208,bb_10_dev_1
3208,logic03209,bb_10_dev1_rsi80
3209,logic03210,bb_10_dev_2
3210,logic03211,bb_10_dev2_rsi80
3211,logic03212,bb_10_dev_3
3212,logic03213,bb_10_dev3_rsi80
3213,logic03214,RSI_10
3214,logic03215,sma_slope_10-3_RSI_40
3215,logic03216,sma_slope_10-3_rsi_40_macdhist_30-20
3216,logic03217,bb_10_dev_1
3217,logic03218,bb_10_dev1_rsi40
3218,logic03219,bb_10_dev_2
3219,logic03220,bb_10_dev2_rsi40
3220,logic03221,bb_10_dev_3
3221,logic03222,bb_10_dev3_rsi40
3222,logic03223,RSI_10
3223,logic03224,sma_slope_10-3_RSI_20
3224,logic03225,sma_slope_10-3_rsi_20_macdhist_30-20
3225,logic03226,bb_10_dev_1
3226,logic03227,bb_10_dev1_rsi20
3227,logic03228,bb_10_dev_2
3228,logic03229,bb_10_dev2_rsi20
3229,logic03230,bb_10_dev_3
3230,logic03231,bb_10_dev3_rsi20
3231,logic03232,RSI_10
3232,logic03233,sma_slope_10-3_RSI_10
3233,logic03234,sma_slope_10-3_rsi_10_macdhist_30-20
3234,logic03235,bb_10_dev_1
3235,logic03236,bb_10_dev1_rsi10
3236,logic03237,bb_10_dev_2
3237,logic03238,bb_10_dev2_rsi10
3238,logic03239,bb_10_dev_3
3239,logic03240,bb_10_dev3_rsi10
3240,logic03241,RSI_10
3241,logic03242,sma_slope_10-3_RSI_5
3242,logic03243,sma_slope_10-3_rsi_5_macdhist_30-20
3243,logic03244,bb_10_dev_1
3244,logic03245,bb_10_dev1_rsi5
3245,logic03246,bb_10_dev_2
3246,logic03247,bb_10_dev2_rsi5
3247,logic03248,bb_10_dev_3
3248,logic03249,bb_10_dev3_rsi5
3249,logic03250,RSI_10
3250,logic03251,sma_slope_10-3_RSI_3
3251,logic03252,sma_slope_10-3_rsi_3_macdhist_30-20
3252,logic03253,bb_10_dev_1
3253,logic03254,bb_10_dev1_rsi3
3254,logic03255,bb_10_dev_2
3255,logic03256,bb_10_dev2_rsi3
3256,logic03257,bb_10_dev_3
3257,logic03258,bb_10_dev3_rsi3
3258,logic03259,RSI_10
3259,logic03260,sma_slope_10-3_RSI_2
3260,logic03261,sma_slope_10-3_rsi_2_macdhist_30-20
3261,logic03262,bb_10_dev_1
3262,logic03263,bb_10_dev1_rsi2
3263,logic03264,bb_10_dev_2
3264,logic03265,bb_10_dev2_rsi2
3265,logic03266,bb_10_dev_3
3266,logic03267,bb_10_dev3_rsi2
3267,logic03268,MACD_20-10
3268,logic03269,sma_slope_10-3_macdhist_20-10
3269,logic03270,RSI_10
3270,logic03271,sma_slope_10-3_RSI_80
3271,logic03272,sma_slope_10-3_rsi_80_macdhist_20-10
3272,logic03273,bb_10_dev_1
3273,logic03274,bb_10_dev1_rsi80
3274,logic03275,bb_10_dev_2
3275,logic03276,bb_10_dev2_rsi80
3276,logic03277,bb_10_dev_3
3277,logic03278,bb_10_dev3_rsi80
3278,logic03279,RSI_10
3279,logic03280,sma_slope_10-3_RSI_40
3280,logic03281,sma_slope_10-3_rsi_40_macdhist_20-10
3281,logic03282,bb_10_dev_1
3282,logic03283,bb_10_dev1_rsi40
3283,logic03284,bb_10_dev_2
3284,logic03285,bb_10_dev2_rsi40
3285,logic03286,bb_10_dev_3
3286,logic03287,bb_10_dev3_rsi40
3287,logic03288,RSI_10
3288,logic03289,sma_slope_10-3_RSI_20
3289,logic03290,sma_slope_10-3_rsi_20_macdhist_20-10
3290,logic03291,bb_10_dev_1
3291,logic03292,bb_10_dev1_rsi20
3292,logic03293,bb_10_dev_2
3293,logic03294,bb_10_dev2_rsi20
3294,logic03295,bb_10_dev_3
3295,logic03296,bb_10_dev3_rsi20
3296,logic03297,RSI_10
3297,logic03298,sma_slope_10-3_RSI_10
3298,logic03299,sma_slope_10-3_rsi_10_macdhist_20-10
3299,logic03300,bb_10_dev_1
3300,logic03301,bb_10_dev1_rsi10
3301,logic03302,bb_10_dev_2
3302,logic03303,bb_10_dev2_rsi10
3303,logic03304,bb_10_dev_3
3304,logic03305,bb_10_dev3_rsi10
3305,logic03306,RSI_10
3306,logic03307,sma_slope_10-3_RSI_5
3307,logic03308,sma_slope_10-3_rsi_5_macdhist_20-10
3308,logic03309,bb_10_dev_1
3309,logic03310,bb_10_dev1_rsi5
3310,logic03311,bb_10_dev_2
3311,logic03312,bb_10_dev2_rsi5
3312,logic03313,bb_10_dev_3
3313,logic03314,bb_10_dev3_rsi5
3314,logic03315,RSI_10
3315,logic03316,sma_slope_10-3_RSI_3
3316,logic03317,sma_slope_10-3_rsi_3_macdhist_20-10
3317,logic03318,bb_10_dev_1
3318,logic03319,bb_10_dev1_rsi3
3319,logic03320,bb_10_dev_2
3320,logic03321,bb_10_dev2_rsi3
3321,logic03322,bb_10_dev_3
3322,logic03323,bb_10_dev3_rsi3
3323,logic03324,RSI_10
3324,logic03325,sma_slope_10-3_RSI_2
3325,logic03326,sma_slope_10-3_rsi_2_macdhist_20-10
3326,logic03327,bb_10_dev_1
3327,logic03328,bb_10_dev1_rsi2
3328,logic03329,bb_10_dev_2
3329,logic03330,bb_10_dev2_rsi2
3330,logic03331,bb_10_dev_3
3331,logic03332,bb_10_dev3_rsi2
3332,logic03333,sma_slope_10-5
3333,logic03334,MACD_30-10
3334,logic03335,sma_slope_10-5_macdhist_30-10
3335,logic03336,RSI_10
3336,logic03337,sma_slope_10-5_RSI_80
3337,logic03338,sma_slope_10-5_rsi_80_macdhist_30-10
3338,logic03339,bb_10_dev_1
3339,logic03340,bb_10_dev1_rsi80
3340,logic03341,bb_10_dev_2
3341,logic03342,bb_10_dev2_rsi80
